id_matricula,id_aluno,id,Column1,co_uf_nasc,co_uf_end,co_curso_educ_profissional,co_municipio_end,co_municipio_nasc,co_pais_origem,in_autismo,in_baixa_visao,in_cegueira,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_surdez,in_surdocegueira,nome_escola_id,nu_ano,nu_ano_censo,nu_dias_atividade,nu_dur_aee_outras_redes,nu_dur_ativ_comp_outras_redes,nu_dur_aee_mesma_rede,nu_duracao_turma,nu_dur_ativ_comp_mesma_rede,nu_idade_referencia,nu_idade,nu_mes,tp_dependencia,tp_cor_raca,tp_sexo,in_necessidade_especial
35511092,115407330767,3792142,3791670,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,1,NA,0,1,0
35511093,122007597976,3787267,3786795,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,16,16,3,NA,3,1,0
35511094,120777130628,3787675,3787203,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,8,NA,2,1,0
35511095,116549053993,3787703,3787231,29,29,0,2927408,2905701,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,12,NA,3,1,0
35511096,118540032596,3792762,3792290,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,295,0,16,17,11,NA,0,2,0
35511097,118533159748,3792787,3792315,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,12,13,12,NA,0,2,0
35511098,118533159748,3790944,3790472,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,142,12,13,12,NA,0,2,0
35511100,119613073590,3786886,3786414,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,7,NA,3,2,0
35511101,122757561757,3789595,3789123,29,29,0,2927408,2910800,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,8,NA,0,2,0
35511102,118669235799,3788488,3788016,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,8,NA,0,1,0
35511103,121059952415,3791513,3791041,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,7,NA,3,2,0
35511104,111129322326,3789596,3789124,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,11,NA,3,2,0
35511105,118533141105,3787288,3786816,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,5,NA,3,2,0
35511106,118532519414,3789625,3789153,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,6,NA,0,2,0
35511107,122147237816,3791000,3790528,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,2,NA,3,2,0
35511109,118533142853,3787676,3787204,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,11,NA,3,2,0
35511110,118533144201,3790974,3790502,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,3,NA,3,2,0
35511112,118533143744,3789626,3789154,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,8,NA,3,2,0
35511113,112669342433,3790373,3789901,29,29,0,2907509,2908507,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,240,0,16,17,7,NA,0,2,0
35511114,113348502755,3788465,3787993,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,18,18,1,NA,0,2,0
35511115,119135971133,3788041,3787569,29,29,0,2927408,2924652,76,0,0,0,0,0,0,0,0,0,474,1981,2013,,,0,,240,0,32,32,5,NA,3,1,0
35511117,122757562133,3786469,3785997,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,10,NA,0,2,0
35511118,117626324896,3792117,3791645,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,19,19,5,NA,0,1,0
35511119,116051540163,3789045,3788573,29,29,0,2927408,2929107,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,11,NA,1,1,0
35511120,122757562214,3788466,3787994,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,1,NA,0,1,0
35511121,118533160754,3789627,3789155,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,1,NA,0,1,0
35511122,113771444615,3789597,3789125,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,1,NA,0,1,0
35511123,123411856148,3788105,3787633,29,29,0,2927408,2932309,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,240,0,17,17,1,NA,1,2,0
35511124,120729314013,3792118,3791646,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,23,24,12,NA,0,2,0
35511125,111105150576,3786887,3786415,29,29,0,2927408,2914802,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,3,NA,3,2,0
35511126,113167602359,3788489,3788017,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,18,18,1,NA,0,2,0
35511127,116234709434,3790945,3790473,29,29,0,2927408,2913606,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,0,11,12,7,NA,0,1,0
35511128,118533158504,3790319,3789847,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,7,NA,0,1,0
35511129,118525730741,3789645,3789173,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,3,NA,3,2,0
35511130,120891599605,3792119,3791647,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1986,2013,,,0,,240,0,27,27,2,NA,2,2,0
35511131,118532539288,3787715,3787243,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,1,NA,0,2,0
35511132,118530876023,3788103,3787631,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,240,0,16,16,3,NA,3,2,0
35511134,112110741960,3786458,3785986,29,29,0,2927408,2929008,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,355,0,19,20,11,NA,3,2,0
35511135,118533126904,3790363,3789891,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,6,NA,2,2,0
35511138,118532502872,3793929,3793457,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,12,NA,3,2,0
35511139,118533157451,3791002,3790530,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,10,NA,3,2,0
35511140,118533124600,3791516,3791044,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,2,NA,0,2,0
35511141,118532025098,3788083,3787611,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,12,NA,2,1,0
35511142,118533145100,3787291,3786819,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,1,NA,3,2,0
35511143,119407695823,3790375,3789903,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,240,0,17,17,5,NA,0,2,0
35511144,124140046570,3792792,3792320,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,11,12,12,NA,0,2,0
35511145,124140046570,3790947,3790475,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,142,11,12,12,NA,0,2,0
35511146,121756208670,3790351,3789879,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,14,15,12,NA,0,2,0
35511149,118533160169,3787286,3786814,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,9,NA,3,1,0
35511152,118532132846,3789621,3789149,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,8,NA,3,1,0
35511153,118530883232,3786914,3786442,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,16,16,4,NA,2,2,0
35511154,122757562729,3788040,3787568,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1984,2013,,,0,,240,0,28,29,7,NA,2,2,0
35511155,118533125096,3791578,3791106,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,1,NA,3,2,0
35511156,118533162889,3792141,3791669,29,29,0,2927408,2914604,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,9,NA,0,2,0
35511157,117643301963,3788104,3787632,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1978,2013,,,0,,240,0,34,35,10,NA,0,2,0
35511158,117626302060,3788487,3788015,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,24,24,5,NA,3,2,0
35511159,122147238545,3790998,3790526,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,9,NA,0,1,0
35511160,117626172425,3786468,3785996,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,3,1,0
35511161,118525310459,3787287,3786815,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,6,NA,3,2,0
35511162,118532505111,3790999,3790527,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,12,NA,2,1,0
35511163,112261865480,3793344,3792872,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,6,NA,0,1,0
35511164,119402893430,3787244,3786772,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1987,2013,,,0,,240,0,25,26,11,NA,2,1,0
35511165,118533159829,3787704,3787232,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,7,NA,3,1,0
35511166,121589264907,3793359,3792887,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,7,NA,3,1,0
35511167,110978273485,3789000,3788528,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,20,21,10,NA,0,1,0
35511168,117626217895,3793360,3792888,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,0,1,0
35511169,118532526623,3792154,3791682,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,6,NA,3,1,0
35511170,111657648302,3788056,3787584,29,29,0,2901007,2901007,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,18,19,9,NA,3,1,0
35511171,122147238707,3789614,3789142,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,10,NA,3,1,0
35511172,118553497606,3791535,3791063,15,29,0,2927408,1503606,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,9,NA,0,1,0
35511175,112821270207,3791579,3791107,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,16,16,1,NA,0,1,0
35511176,116530387640,3793361,3792889,29,29,0,2927408,2909307,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,10,NA,3,1,0
35511177,120225127236,3789029,3788557,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,5,NA,0,1,0
35511178,122147238898,3789633,3789161,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,2,NA,3,2,0
35511179,118530835181,3790355,3789883,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,8,NA,3,1,0
35511180,118283522255,3788057,3787585,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1982,2013,,,0,,240,0,30,31,10,NA,0,2,0
35511181,118533122070,3791544,3791072,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,7,NA,3,2,0
35511182,117626131826,3786851,3786379,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,0,1,0
35511183,117631236509,3787690,3787218,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,10,NA,0,1,0
35511184,118532050602,3787237,3786765,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,10,NA,3,1,0
35511185,118562637032,3792165,3791693,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,7,NA,3,1,0
35511186,110577002316,3790966,3790494,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,0,12,13,11,NA,0,1,0
35511187,118533519620,3787691,3787219,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,6,NA,3,1,0
35511188,122147239193,3790364,3789892,29,29,0,2927408,2911204,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,3,NA,3,1,0
35511189,122147239274,3790365,3789893,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,5,NA,0,2,0
35511190,118530008331,3791545,3791073,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,10,NA,0,2,0
35511191,123704305404,3786516,3786044,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,142,12,12,3,NA,3,2,0
35511192,123704305404,3792778,3792306,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,12,12,3,NA,3,2,0
35511193,111053771567,3786459,3785987,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,6,NA,0,2,0
35511194,123669866026,3786460,3785988,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,2,NA,2,2,0
35511195,118526115706,3787712,3787240,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,2,NA,3,2,0
35511196,117643302340,3787692,3787220,29,29,0,2927408,2929008,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,11,NA,0,2,0
35511197,118530808532,3786517,3786045,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,5,NA,2,2,0
35511198,118533146174,3791567,3791095,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2013,,,0,,355,0,11,11,1,NA,0,2,0
35511199,118532838609,3786903,3786431,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,11,NA,3,1,0
35511200,115441380402,3787693,3787221,29,29,0,2927408,2929008,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,18,18,4,NA,0,1,0
35511601,116809033733,3790366,3789894,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,7,NA,0,1,0
35511602,118873738299,3787670,3787198,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,23,24,8,NA,3,1,0
35511603,110902886389,3789617,3789145,29,29,0,2927408,2928604,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,19,19,2,NA,3,1,0
35511604,121939887819,3790988,3790516,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,18,18,5,NA,0,1,0
35511605,118533162293,3786904,3786432,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,3,NA,2,2,0
35511606,118533157613,3793366,3792894,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,9,NA,3,2,0
35511608,118533157613,3792769,3792297,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,142,13,14,9,NA,3,2,0
35511609,122066333297,3792108,3791636,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,12,NA,3,2,0
35511610,111097433519,3791568,3791096,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,12,NA,3,2,0
35511611,118533162374,3790367,3789895,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,12,NA,2,2,0
35511612,118525943737,3789638,3789166,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,12,NA,3,2,0
35511613,118532504816,3786852,3786380,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,4,NA,3,2,0
35511614,117626359410,3788518,3788046,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,10,NA,0,1,0
35511615,122363633112,3790967,3790495,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,0,11,12,6,NA,0,1,0
35511616,118541625000,3792182,3791710,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,12,NA,3,1,0
35511617,118533476719,3787694,3787222,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,8,NA,3,2,0
35511618,117626184199,3788483,3788011,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,2,NA,0,2,0
35511619,118532507165,3786494,3786022,29,29,0,2927408,2919207,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,11,NA,2,2,0
35511620,120707250900,3787735,3787263,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,8,NA,2,1,0
35511621,119423921417,3791569,3791097,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,5,NA,0,1,0
35511622,120548635217,3793336,3792864,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1984,2013,,,0,,240,0,28,29,9,NA,2,2,0
35511623,114770244761,3789011,3788539,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,17,18,9,NA,1,2,0
35511624,118530405098,3788093,3787621,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,7,NA,3,1,0
35511625,118533452887,3786853,3786381,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,6,NA,2,1,0
35511626,118533506308,3791570,3791098,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2013,,,0,,355,0,11,11,1,NA,0,1,0
35511627,117635718400,3788073,3787601,29,29,0,2927408,2927200,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,295,0,18,19,11,NA,0,1,0
35511628,117626320122,3789618,3789146,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,0,1,0
35511629,117626301098,3786495,3786023,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,18,18,4,NA,0,1,0
35511630,117626132393,3786854,3786382,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,4,NA,3,1,0
35511631,118532109275,3790343,3789871,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,4,NA,2,1,0
35511632,118560257801,3791587,3791115,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,295,0,16,17,9,NA,3,1,0
35511633,110450149403,3786496,3786024,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,11,NA,3,1,0
35511634,120802322823,3788519,3788047,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,9,NA,0,1,0
35511635,124140046731,3790989,3790517,29,0,0,0,2901957,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,18,19,8,NA,0,1,0
35511636,118540744901,3793941,3793469,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,6,NA,2,1,0
35511637,118532500829,3787705,3787233,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,7,NA,3,1,0
35511638,122149419679,3789030,3788558,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,15,15,4,NA,0,1,0
35511639,117626190245,3787238,3786766,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,12,NA,0,1,0
35511640,118530876295,3792139,3791667,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,17,18,8,NA,0,2,0
35511641,118540679662,3787280,3786808,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,14,15,11,NA,3,2,0
35511642,122147240108,3791588,3791116,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,142,14,15,10,NA,0,2,0
35511643,122147240108,3792779,3792307,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,0,0,14,15,10,NA,0,2,0
35511644,118530883585,3792109,3791637,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,11,NA,2,2,0
35511645,118533122151,3788097,3787625,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,5,NA,3,1,0
35511646,118533146921,3791571,3791099,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,118,11,12,7,NA,0,2,0
35511647,118533146921,3794484,3794012,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,11,12,7,NA,0,2,0
35511648,110299389897,3787258,3786786,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,20,21,6,NA,3,1,0
35511649,120735092230,3791611,3791139,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,18,19,9,NA,3,1,0
35511650,120720841649,3791536,3791064,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,4,NA,3,2,0
35511651,115262033678,3789001,3788529,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2013,,,0,,240,0,22,22,1,NA,0,2,0
35511652,118533161050,3792763,3792291,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,426,13,14,7,NA,0,2,0
35511653,118533161050,3793387,3792915,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,0,2,0
35511654,118533161050,3792198,3791726,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,0,2,0
35511655,118533161050,3792804,3792332,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,0,2,0
35511657,117626325434,3789012,3788540,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,23,24,12,NA,3,2,0
35511658,118532500900,3786518,3786046,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,0,12,12,2,NA,3,2,0
35511659,120009546005,3790368,3789896,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,9,NA,3,1,0
35511660,114394485664,3790990,3790518,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,21,21,1,NA,2,2,0
35511661,117635580611,3789035,3788563,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,295,0,19,19,2,NA,0,1,0
35511662,113244236170,3793337,3792865,29,29,0,2927408,2928703,76,0,0,0,0,0,0,0,0,0,474,1990,2013,,,0,,240,0,23,23,3,NA,3,2,0
35511663,119790927966,3786461,3785989,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,6,NA,2,2,0
35511664,117643201314,3789013,3788541,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1984,2013,,,0,,240,0,28,29,6,NA,0,2,0
35511665,123704305838,3792166,3791694,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,14,15,12,NA,0,1,0
35511667,113167602197,3788066,3787594,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,21,21,5,NA,0,2,0
35511668,118533145011,3791572,3791100,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2013,,,0,,355,0,11,11,1,NA,0,2,0
35511669,119444483060,3786905,3786433,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,2,NA,3,1,0
35511670,119136062790,3788067,3787595,29,29,0,2927408,2900702,76,0,0,0,0,0,0,0,0,0,474,1974,2013,,,0,,240,0,39,39,1,NA,0,2,0
35511671,118532543200,3788520,3788048,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,240,0,16,16,3,NA,3,2,0
